number,song name,artist,year,genre,lyrics,view record
86,Somebody,keshi,2017,popalternativerb,babywhythehesitationcauseiknowthatyoucanfeelittooyouwantmoreandicantasteitletmeshowyouwhatiwannadotrynagettrappedinyourleglockgoanotherroundmakethebedrockyuhbitetheneckimamakeitsweatnevergiveyounorestnevergiveyounorestyouneededsomebodybabyputitonmeicanbethatbodysaidicanbethatbodyyouneededsomebodybabyputitonmeicanbethatbodysaidicanbethatnobabyitsyoubabyitsyoufuckaroundputyoudowngetitloudnotherroundbabyitsyouyouneededsomebodybabyputitonmetellmewhereyouwanttetellmewhereyouwantitbabyitsyoubabyitsyoufuckaroundputyoudowngetitloudnotherroundbabyitsyouyouneededsomebodybabyputitonmetellmewhereyouwanttetellmewhereyouwantitbackitupgirlnowyouspeakinmylanguageshowmeyourfavoritespotsbutyoudontgottasayitpullmecloseholdittightletmegothroughthenightsaddleupgirlwhyyoukeepinmewaitinholdonifyouwannagetoffifyouwantlovewegonmakeityouneededsomebodybabyputitonmeicanbethatbodysaidicanbethatbodyyouneededsomebodybabyputitonmeicanbethatbodysaidicanbethatnobabyitsyoubabyitsyoufuckaroundputyoudowngetitloudnotherroundbabyitsyouyouneededsomebodybabyputitonmetellmewhereyouwanttetellmewhereyouwantitbabyitsyoukeshibabyitsyoufuckaroundputyoudowngetitloudnotherroundbabyitsyouyouneededsomebodybabyputitonmetellmewhereyouwanttetellmewhereyouwantitpullmeclosepullmecloseholdittightpullmepullmeclosepullmeclosepullmecloseholdittightpullmepullmeclos,"6,901,077"
87,Less Of You,keshi,2020,popalternativerb,helloareyouawakerightnowgodijustneedtohearthesoundofyoupleasecalmmedownandiknowthatitsselfishbutyouaretheonlythingthatsevermadesensetomeiidontwannadothisidontknowhowtodothiswithoutyouclingtoyoursidevoicesatnightcovermyeyesimterrifiednoinbetweenafaceonascreenaintanadequatereplacementforyourbeingwithmeyeahyeahtoomuchtimeinthelimelightgimmeyourallonthelandlinewantitsobadbutiwontlieanditjustgetsworseinthenighttimeneverstaysforlongandshesgoneinthemorningwhenyoucomehomeijustgotoverbeinglessofyouwhenyouleavemeiminpiecesmaybeitsbetterifwecutitloosetellmehowyourdaywasnoimnotokayidontknowidontknowidontknowidontknowidontknowidontknowtimenevermovedsoslowbedtimehityourphoneuptellmewheretogowheretogotellmewheretogowheretogotoomuchtimeinthelimelightgimmeyourallonthelandlinewantitsobadbutiwontlieanditjustgetsworseinthenighttimeneverstaysforlongandshesgoneinthemorningwhenyoucomehomeijustgotoverbeinglessofyouwhenyouleavemeiminpiecesmaybeitsbetterifwecutitlooseidontknowhowtodothiswithoutyouidontknowidontknowidontknowidontknowhowtodothiswithoutyouidontknowidontknowidontknowidontknowhowtodothiswithouty,"20,269,410"
88,Limbo,keshi,2018,popalternativerb,ivejustbeengointhroughmotionsbackandforthlikeaoceaniamafraudiamtheshithopingthatnobodynoticebangchestinthemorningheaddowninthenightdrinklessifiwantedstrikeupwithalightandsquareupimthemightiestmyselfinthefighthurttwicebutitrieditnoadviceforthisshitmightdieforthisshitdoifeelalivefeelalivefeelalivefeelmorelikelimbohandsoutmywindowchasinthatsunsetthatsmoremytempoyeahthatsmoremytempooohbutthisisallthatiamionlyshowyouthebestofmethebestofmelookedinmydemonsandsawmyselfputallmymeaninginsomeoneelseouttasightouttaminddontknowwheretofinditdontknowwheretohidebutistilleatgooddrinkgoodfeelgooditsallgoodcanthearmyheadwhenimsatbesideyafuckedlungsandalivergoodlooksinthemirrordoifeelalivefeelalivefeelalivefeelmorelikelimbohandsoutmywindowchasinthatsunsetthatsmoremytempothatsmoremytempooohbutthisisallthatiamillonlyshowyouthebestofmethebestofmeoohtryinbutimjustamanhopinitwontgetthebestofmethebestofm,"25,953,673"
89,Drunk,keshi,2018,popalternativerb,allmyfriendsaredrunkagainandimstumblinbacktobedallbymyselfdontneednobodyelseallmyfriendsaredrunkagainandimstumblinbacktobedallbymyselfdontneednobodyelsesmelllikesmokenuitdelhommeitsbeenawhilesincewelastspokesotellmehowsitgostilllovebluesnothinnewcarelessloveivehadafewhowboutyouallmyfriendsaredrunkagainandimstumblinbacktobedallbymyselfdontneednobodyelseallmyfriendsaredrunkagainandimstumblinbacktobedallbymyselfdontneednobodyelseineverhavethoughtwhenyouregoneidfindithardtocarryonanditsprobablycauseifellinlovewaybackthenandithinkaboutuswhenithinkaboutuswhenallmyfriendsaredrunkagainandimstumblinbacktobedallbymyselfigotnobodyelseallmyfriendsaredrunkagainandimstumblinbacktobedallbymyselfigotigotnobodyels,"35,721,011"
90,Understand,keshi,2020,popalternativerb,neverthoughtthatidfindthattheoneinmylifewouldbesonearandnowyourehereigotyouyougotmewhenitsusbabeyoumakemefeelcompleteyoureallineedoohoohmaybewecantryitifyouletmetakeyoubythehandyouretheonlyonewhounderstandssoiguessthatitstimeiaskedyoutobemineforallmydaysihopeyoullstayilladmitthatimscaredcauseiveneverreallycaredasmuchasthisitsworththeriskoohoohmaybewecantryitifyouletmetakeyoubythehandyouretheonlyonewhounderstandsoohoohoohoohoohmaybewecantryitifyouletmetakeyoubythehandyouretheonlyonewhounderstand,"3,438,911"
91,Goodbyes,postmalonefeatyoungthug,2019,pophiphop,meandkurtfeelthesametoomuchpleasureispainmygirlspitesmeinvainallidoiscomplainsheneedssomethingtochangeneedtotakeofftheedgesoitalltonightanddonttellmetoshutupwhenyouknowyoutalktoomuchbutyoudontgottosayiwantyououtofmyheadiwantyououtofmybedroomtonighttheresnowayicouldsaveyoucauseineedtobesavedtooimnogoodatgoodbyeswerebothactinginsanebuttoostubborntochangenowimdrinkinagain80proofinmyveinsandmyfingertipsstainedlookingovertheedgedontwithmetonightsaidyouneededthisheartthenyougotitturnsoutthatitwasntwhatyouwantedandwewouldntletgoandwelostitnowimagoneriwantyououtofmyheadiwantyououtofmybedroomtonighttheresnowayicouldsaveyoucauseineedtobesavedtooimnogoodatgoodbyesiwantyourightinmylifeiwantyoubackheretonightimtrynatocutyounoknifeiwannasliceyouanddiceyoumyarguespossessiveitgotyouprecisecanyounotturnoffthetvimwatchingthefightifloodthegaragebluediamondnosharkyourebarbielifedollitsnickiminajyoudontneedakeytodriveyourcaronthechargerijustwannaseethesidetheonethatsunbotheredandidontwantyounevergooutsideipromiseiftheyplaymyslidinimherandthetourbusstillridinyeahyeahyeahyeahyeahiwantyououtofmyheadiwantyououtofmybedroomtonighttheresnowayicansaveyoubecauseineedtobesavedtooimnogoodatgoodbyesgoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyeimnogoodatgoodbyesgoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyeimnogoodatgoodby,"185,847,110"
92,Wow.,postmalone,2019,pophiphop,saidshetiredoflilmoneyneedabigboypulluptwentyinchbladeslikeimliltroynowitseverybodyflockinneedadecoyshawtymixinupthevodkawiththelacroixyeahgwagongwagongwagongwagonallthehousewivespullinupupupupigotalotoftoys720sbumpinfalloutboyyouwastalkinshitinthebeginningmmhmmhbackwheniwasfeelinmoreforgivinmoreforgiviniknowitpissyouofftoseemewinninseemewinninseetheiglooinmymouthwhenibegrinninibegrinninyeahhundredbandsinmypocketitsonmehundreddeepwhenirolllikethearmygetmorebottlesthesebottlesarelonelyitsamomentwhenishowupgotemsayinwowwowwowhundredbandsinmypocketitsonmeonmeyeahyourgrandmamaprobablyknowmeknowmegetmorebottlesthesebottlesarelonelyitsamomentwhenishowupgotemsayinwowwowwoweverywhereigoheycatchmeontheblocklikeimmutombowow750lambointheutahsnowskrrttrunkinthefrontlikethatshitdumboyeahcuttheroofofflikeaniptuckpulluptothehousewithsomebigbuttsturnthekitchencountertoastripclubmeanddrecameforthewhenigotguapallofyalldisappearedwowbeforeidroppedstoneynoneofyallreallycaredcarednowtheyalwayssaycongratulationstothekidkidandthisisnota40butimpourinoutthisshityeahusedtohavealotbutigotmorenowyupmadeanotherhitcauseigotborednowyupalwaysgoinforitneverpuntfourthdownlastcallhailmaryprescotttouchdownayyyeahhundredbandsinmypocketitsonmeonmehundreddeepwhenirolllikethearmyheygetmorebottlesthesebottlesarelonelyitsamomentwhenishowupgotemsayinwowwowwowwowhundredbandsinmypocketitsonmegoddamnyeahyourgrandmamaprobablyknowmegoddamngetmorebottlesthesebottlesarelonelyitsamomentwhenishowupgotemsayinwowwowwowwowwowwowsayinwowwowwow,"318,976,208"
93,Psycho,postmalonefeattydollaign,2018,pophiphop,damnmyapgoinpsycholilmamabadlikemichaelcantreallytrustnobodywithallthisjewelryonyoumyrooflooklikeanoshowgotdiamondsbytheboatloadcomewiththetonyromoforclownsandallthebozosmyapgoinpsycholilmamabadlikemichaelcantreallytrustnobodywithallthisjewelryonyoumyrooflooklikeanoshowgotdiamondsbytheboatloaddontactlikeyoumyfriendwhenimrollinthroughmyendsthoughyoustuckinthefriendzoneitellthatfourfivethefifthayyhunnidbandsinsidemyshortsdechinotheshtayytrytostuffitallinbutitdontevenfitayyknowthatibeenwiththeshtseversinceajitayyimademyfirstmillionimlikeshtthisisitayy30forawalkthroughmanwehadthatbchlitayyhadsomanybottlesgaveuglygirlasipoutthewindowofthebenzowecouldsendintherentandimlikewoahmanmynecksogoddamncolddiamondsweighmyteethsissoreigothomiesletitblowohmymoneythickwonteverfoldshesaidcanihavesometoholdandicantevertellyounodamnmyapgoinpsycholilmamabadlikemichaelcantreallytrustnobodywithallthisjewelryonyoumyrooflooklikeanoshowgotdiamondsbytheboatloadcomewiththetonyromoforclownsandallthebozosmyapgoinpsycholilmamabadlikemichaelcantreallytrustnobodywithallthisjewelryonyoumyrooflooklikeanoshowgotdiamondsbytheboatloaddontactlikeyoumyfriendwhenimrollinthroughmyendsthoughtheapgoinpsychomyrolliegoinbrazyimhittinlilmamashewannahavemybabiessippyonthepankychainsostankyyoushouldseethewhippromiseicantakeyodollaridininanoldschoolchevyitsadroptopboolinwithathotthotshegongivemetoptopjustoneswitchicanmaketheassdropheyuhtakeyoutothesmokeshopwegongethighayywegonhitrodeodialupvalentinowegonhitpicotakeyouwhereimfromtakeyoutotheslumsthisainthappenovernightnothesediamondsrealbrightsaintlaurentjeansstillinmyvansthoughallvvssputyouinanecklacegirlyoulookbeautifultonightstarsontherooftheymatchingwiththejewelrydamnmyapgoinpsycholilmamabadlikemichaelcantreallytrustnobodywithallthisjewelryonyoumyrooflooklikeanoshowgotdiamondsbytheboatloadcomewiththetonyromoforclownsandallthebozosmyapgoinpsycholilmamabadlikemichaelcantreallytrustnobodywithallthisjewelryonyoumyrooflooklikeanoshowgotdiamondsbytheboatloaddontactlikeyoumyfriendwhenimrollinthroughmyendsthough,"1,036,875,866"
94,I Fall Apart,postmalone,2016,pophiphop,ooohifallapartooohyeahmmhmmshetoldmethatimnotenoughyeahandsheleftmewithabrokenheartyeahshefooledmetwiceanditsallmyfaultyeahshecuttoodeepnowsheleftmescarredyeahnowtherestoomanythoughtsgointhroughmybrainyeahandnowimtakintheseshotslikeitsnovocaineyeahooohifallapartdowntomycoreooohifallapartdowntomycoreooohdidntknowitbeforesurprisedwhenyoucaughtmeoffguardallthisdamnjewelryiboughtyouwasmyshortyithoughtnevercaughtafeelinthishardharderthantheliquoripourtellmeyoudontwantmenomorebuticantletgoeverybodytoldmesofeelinlikeisoldmysouldevilintheformofawhoredevilintheformofawhoreyousaiditnoyousaiditnoyousaiditwedbetogetherooohifallapartdowntomycoreooohifallapartdowntomycoreooohdidntknowitbeforesurprisedwhenyoucaughtmeoffguardallthisdamnjewelryiboughtyouwasmyshortyithoughticekeeppourinandthedrinkkeepflowintrytobrushitoffbutitkeepongoincoveredinscarsandicanthelpshowinwhippinintheforeignandthetearskeepblowinicekeepdroppinandthedrinkkeepflowintrytobrushitoffbutitkeepongoinallthesescarscanthelpfromshowinwhippinintheforeignandthetearskeepblowinyeahooohifallapartdowntomycoreooohifallapartdowntomycoreooohdidntknowitbeforesurprisedwhenyoucaughtmeoffguardallthisdamnjewelryiboughtyouwasmyshortyithought,"71,258,499"
95,Congratulations,postmalonefeatquavo,2016,pophiphop,yeahyeahyeahheymymamacalledseenyouontvsonsaidshitdonechangedeversincewewasonidreameditalleversinceiwasyoungtheysaidiwouldntbenothingnowtheyalwayssaycongratulationsuhuhuhworkedsohardforgothowtovacationuhhuhtheyaintneverhadthededicationuhuhpeoplehatinsaywechangedandlookwemadeituhuhyeahwemadeituhuhuhtheywasneverfriendlyyeahnowimjumpingoutthebentleyyeahandiknowisounddramaticyeahbutiknewihadtohaveityeahforthemoneyimasavageyeahhadmeitchinglikeahabityeahimsurroundedtwentybadbitchesyeahbuttheydidntknowmelastyearyeaheveryonewannaactliketheyimportantyeahyeahyeahyeahyeahyeahbutallthatmeannothingwhenisawmydoughyeahyeahyeahyeahyeahyeahyeaheveryonecountingonmedroptheballyeahyeahyeahyeahyeahyeahyeaheverythingcustomlikeimattheborderyeahyeahifyoufuckwithwinningputyourlighterstotheskyhowcouldimakecentswhenigotmillionsonmymindcomingwiththatbullshitijustputittothesideballingsinceababytheycouldseeitinmyeyesmymamacalledseenyouontvsonsaidshitdonechangedeversincewewasonidreameditalleversinceiwasyoungtheysaidiwouldntbenothingnowtheyalwayssaycongratulationscongratulationsworkedsohardforgothowtovacationoohtheyaintneverhadthededicationayyuhuhpeoplehatinsaywechangedandlookwemadeituhuhyeahwemadeituhuhuhyeahiwaspatientyeahohiwaspatientayyoohnowicanscreamthatwemadeitwemadeitnoweveryoneeverywhereigotheysaygratulationuhyoungniggayoungniggagraduationyeahipickuptherockandiballbabyballimlookingforsomeonetocallbabybrrtbutrightnowigotasituationayynothinbutoldbenbenfranklinscashbigringswoochampagnechampagnemylifeislikeaballgameballgamebutinsteadiminthetrapthoughtrapthoughpotsobigcallitsuperbowlsuperbowlwoosuperbowlcallthehoesbrrtgetintherollsskrrttopfloorlifestyletophonchoandpostyeahayymaloneayyigotaplayonmyphoneayyyouknowwhatimonayyhunchohoudiniisgoneayymymamacalledseenyouontvsonsaidshitdonechangedeversincewewasonidreameditalleversinceiwasyoungtheysaidiwouldntbenothingnowtheyalwayssaycongratulationsayyuhuhuhworkedsohardforgothowtovacationuhhuhoohtheyaintneverhadthededicationayyuhuhpeoplehatinsaywechangedandlookwemadeityeahyeahwemadeitayyheyheyheyheyheyhey,"1,553,720,986"
96,Better Now,postmalone,2018,pophiphop,youprollythinkthatyouarebetternowbetternowyouonlysaythatcauseimnotaroundnotaroundyouknowinevermeanttoletyoudownletyoudownwouldagaveyouanythingwouldagaveyoueverythingyouknowisaythatiambetternowbetternowionlysaythatcauseyourenotaroundnotaroundyouknowinevermeanttoletyoudownletyoudownwouldagaveyouanythingwouldagaveyoueverythingohohididnotbelievethatitwouldendnoendnoeverythingcamesecondtothebenzobenzoyourenotevenspeakintomyfriendsnoyouknewallmyunclesandmyauntsthough20candlesblowemoutandopenyoureyeswewerelookinforwardtotherestofourlivesusedtokeepmypicturepostedbyyourbedsidenowitsinyourdresserwiththesocksyoudontlikeandimrollinrollinrollinrollinwithmybrotherslikeitsjonasjonasdrinkinhennyandimtrynaforgetbuticantgetthisshitouttamyheadyouprollythinkthatyouarebetternowbetternowyouonlysaythatcauseimnotaroundnotaroundyouknowinevermeanttoletyoudownletyoudownwouldagaveyouanythingwouldagaveyoueverythingyouknowisaythatiambetternowbetternowionlysaythatcauseyourenotaroundnotaroundyouknowinevermeanttoletyoudownletyoudownwouldagaveyouanythingwouldagaveyoueverythingohohiseenyouwithyourotherdudeheseemedlikehewasprettycooliwassobrokenoveryoulifeitgoesonwhatcanyoudoijustwonderwhatitsgonnatakewhatitsgonnatakeanotherforeignorabiggerchainbiggerchainbecausenomatterhowmylifehaschangedikeeponlookingbackonbetterdaysyouprollythinkthatyouarebetternowbetternowyouonlysaythatcauseimnotaroundnotaroundyouknowinevermeanttoletyoudownletyoudownwouldagaveyouanythingwouldagaveyoueverythingyouknowisaythatiambetternowbetternowionlysaythatcauseyourenotaroundnotaroundyouknowinevermeanttoletyoudownletyoudownwouldagaveyouanythingwouldagaveyoueverythingohohipromiseisweartoyouillbeokayyoureonlytheloveofmylifetheloveofmylifeyouprollythinkthatyouarebetternowbetternowyouonlysaythatcauseimnotaroundnotaroundyouknowinevermeanttoletyoudownletyoudownwouldagaveyouanythingwouldagaveyoueverythingyouknowisaythatiambetternowbetternowionlysaythatcauseyourenotaroundnotaroundyouknowinevermeanttoletyoudownletyoudownwouldagaveyouanythingwouldagaveyoueverythingohoh,"600,364,763"
97,Circles,postmalone,2019,poprock,wecouldntturnaroundtilwewereupsidedownillbethebadguynowbutnoiainttooproudicouldntbethereevenwhenitriedyoudontbelieveitwedothiseverytimeseasonschangeandourlovewentcoldfeedtheflamecausewecantletitgorunawaybutwererunningincirclesrunawayrunawayidareyoutodosomethingimwaitingonyouagainsoidonttaketheblamerunawaybutwererunningincirclesrunawayrunawayrunawayletgoigotafeelingthatitstimetoletgoisaysoiknewthatthiswasdoomedfromthegetgoyouthoughtthatitwasspecialspecialbutitwasjustthesexthoughthesexthoughandistillheartheechoestheechoesigotafeelingthatitstimetoletitgoletitgoseasonschangeandourlovewentcoldfeedtheflamecausewecantletitgorunawaybutwererunningincirclesrunawayrunawayidareyoutodosomethingimwaitingonyouagainsoidonttaketheblamerunawaybutwererunningincirclesrunawayrunawayrunawaymaybeyoudontunderstandwhatimgoingthroughitsonlymewhatyougottolosemakeupyourmindtellmewhatareyougonnadoitsonlymeletitgoseasonschangeandourlovewentcoldfeedtheflamecausewecantletitgorunawaybutwererunningincirclesrunawayrunawayidareyoutodosomethingimwaitingonyouagainsoidonttaketheblamerunawaybutwererunningincirclesrunawayrunawayrunaway,"632,049,507"
98,Sunflower,postmalonefeatswaelee,2018,pophiphop,ayyayyayyayyoohoohoohoohoohoohayyayyoohoohoohoohneedlesstosayikeepherincheckshewasabadbadneverthelessyeahcallinitquitsnowbabyimawreckwreckcrashatmyplacebabyyoureawreckwreckneedlesstosayimkeepingherincheckshewasallbadbadneverthelesscallinitquitsnowbabyimawreckcrashatmyplacebabyyoureawreckthinkininabadwaylosinyourgripscreaminatmyfacebabydonttripsomeonetookabigldontknowhowthatfeltlookinatyousidewayspartyontiltoohoohoohsomethingsyoujustcantrefuseshewannaridemelikeacruiseandimnottrynalosethenyoureleftinthedustunlessistuckbyyayourethesunflowerithinkyourlovewouldbetoomuchoryoullbeleftinthedustunlessistuckbyyayourethesunfloweryourethesunflowereverytimeimleavinonyouoohyoudontmakeiteasynononowishicouldbethereforyougivemeareasontoohoheverytimeimwalkinouticanhearyoutellinmetoturnaroundfightinformytrustandyouwontbackdownevenifwegottariskitallrightnowohnowiknowyourescaredoftheunknownknownyoudontwannabealonealoneiknowialwayscomeandgoandgobutitsoutofmycontrolandyoullbeleftinthedustunlessistuckbyyayourethesunflowerithinkyourlovewouldbetoomuchoryoullbeleftinthedustunlessistuckbyyayourethesunfloweryourethesunfloweryeah,"2,224,985,006"
99,Rockstar,postmalonefeat21savage,2018,hiphoptrap,hahahahahatankgodayyayyivebeenfuckinhoesandpoppinpilliesmanifeeljustlikearockstarayyayyallmybrothersgotthatgasandtheyalwaysbesmokinlikearastafuckinwithmecalluponauziandshowupmanthemtheshottaswhenmyhomiespulluponyourblocktheymakethatthinggogrrratatatatapowpowpowayyayyswitchmywhipcamebackinblackimstartinsayinrestinpeacetobonscottscottayyclosethatdoorweblowinsmokesheaskmelightafirelikeimmorrisonsonayyactafoolonstageprollyleavemyfuckinshowinacopcarcarayyshitwaslegendarythrewatvoutthewindowofthemontagecocaineonthetableliquorpourindontgiveadamndudeyourgirlfriendisagroupieshejusttrynagetinsayinimwiththebandayyayynowsheactinouttapockettrynagrabuponmypantshundredbitchesinmytrailersaytheyaintgotamanandtheyallbroughtafriendyeahayyayyayyivebeenfuckinhoesandpoppinpilliesmanifeeljustlikearockstarayyayyallmybrothersgotthatgasandtheyalwaysbesmokinlikearastafuckinwithmecalluponauziandshowupmanthemtheshottaswhenmyhomiespulluponyourblocktheymakethatthinggogrrratatatatapowpowpowivebeeninthehillsfuckinsuperstarsfeelinlikeapopstar212121drinkinhennybadbitchesjumpininthepoolandtheyaintgotonnobrabrahitherfromthebackpullinonhertracksandnowshescreaminoutãnomâsyeahyeahyeahtheylikesavagewhyyougotatwelvecargarageandyouonlygotsixcars21iaintwiththecakinhowyoukissthatkissthatyourwifeysayimlookinlikeawholesnackbigsnackgreenhundredsinmysafeigotoldracksoldrackslabitchesalwaysaskinwherethecokeat2121livinlikearockstarsmashoutonacopcarsweeterthanapoptartyouknowyouarenothardidonemadethehotchartmemberiusedtotraphardlivinlikearockstarimlivinlikearockstarayyivebeenfuckinhoesandpoppinpilliesmanifeeljustlikearockstarayyayyallmybrothersgotthatgasandtheyalwaysbesmokinlikearastayeahyeahyeahyeahfuckinwithmecalluponauziandshowupmanthemtheshottaswhenmyhomiespulluponyourblocktheymakethatthinggogrrratatatatagrrratatatatastarstarrockstarrockstarstarrockstarrockstarfeeljustlikearockstarrockstarrockstarfeeljustlikea,"1,131,452,674"
100,White Iverson,postmalone,2016,pophiphop,doubleotimanewthreesaucinsaucinimsaucinonyouimswagginimswagginimswagginohoohswagginimballinimballiniversononyouswishoohayywatchoutwatchoutwatchoutyeahthatsmyshotthatsmyshotthatsmyshotyeahspendinimspendinallmyfuckinpayigotmesomebraidsandigotmesomehoesstartedrockinthesleeveicantballwithnojoesyouknowhowidoitconcordsonmytoesthisshitishardoohiaintrichyetbutyouknowiaintbrokeisoifiseeitilikeitbuythatfromthestoreistoreiimwithsomewhitegirlsandtheylovinthecocacocaliketheyotdoubleotlikeimkdsmokinogsmokinogandyouknowmeinmy23sandmygoldteethandmygoldteethbitchimsmilingbetyouseemefromthenosebleedsnosebleedsimthenewthreeandichangeouttomynew3stomynew3swhiteiversonwhenistartedballiniwasyoungyougonthinkaboutmewhenimgoneineedthatmoneyliketheringineverwoniwonsaucinsaucinimsaucinonyouimswagginimswagginimswagginohoohimballinimballiniversononyouwatchoutwatchoutwatchoutyeahthatsmyshotthatsmyshotthatsmyshotyeahspendinimspendinallmyfuckinpayoohstoneycigarettesandaheadbandcommascommasinmyheadmanslumpedoverlikeadeadmanredandblackboutmybreadmanimtheanswerneverquestionlaceuplearnalessonbitchimsaucinwowidothisoftendontdonotalkinnomyoptionsrightwheniwalkinjumpallthemjordansoohimballinmoneyjumpinlikeimdavisfromneworleansorbitchimhardenidontmissnothinfuckpracticethisshitjusthappensknowyallcantstanditayyihaveitineverpassitiworkmymagichighaverageballonthesebastardsitmakesmehappyitstragicimakeithappenandallyallshaqtinwhiteiversonwhenistartedballiniwasyoungyougonthinkaboutmewhenimgoneineedthatmoneyliketheringineverwoniwonsaucinsaucinimsaucinonyouimswagginimswagginimswagginohoohimballinimballiniversononyouwatchoutwatchoutwatchoutyeahthatsmyshotthatsmyshotthatsmyshotyeahspendinimspendinallmyfuckinpayoohoohoohoohoohoohoohooh,"1,053,295,540"
